"","LakeID","Expt","Year","DDload","TotLoad","TP","Chl","Secchi","Hyper","Pexport"
"47",1,2,2006,31715,31715,0.033768057935511,9.16070301152234,2.03698331263848,0.0633192765742385,9288.74687499406
"48",1,2,2007,38592,38592,0.039402435733926,11.7951296866998,1.93229495585026,0.102802452023892,11385.7889147524
"49",1,2,2008,51628,51628,0.0527910214032814,19.0600228726125,1.74838745766621,0.237544565209997,15004.4616457313
"50",1,2,2009,19802,19802,0.0258471596333152,6.0382947332662,2.23193422320891,0.0263839613717298,8371.73067318949
"51",1,2,2010,40113,40113,0.0407704355948076,12.4792745814336,1.9098773275032,0.11407688407298,12588.7753338709
"52",1,2,2011,13035,13035,0.0222058703516755,4.85923959387719,2.35087168027708,0.0158672118648889,6577.88664333048
"53",1,2,2012,10941,10941,0.0211866153086371,4.55949950066926,2.38894470658638,0.0135438973316614,5377.42337845787
"54",1,2,2013,34898,34898,0.0362680917959356,10.291233954589,1.98784156589011,0.0794447808119649,10445.0703450366
"55",1,3,1987,20563,20563,0.0262923157198669,6.19389876791531,2.21894098545534,0.0279261655901471,8463.90716004385
"56",1,3,1988,7811.8,7811.8,0.0197500065907451,4.15968386416918,2.44699195136892,0.0106837255619944,4985.31367772624
"57",1,3,1989,11736,11736,0.0215679529641995,4.67008098451719,2.37441797285127,0.0143835677248915,5136.42237558785
"58",1,3,1990,14254,14254,0.0228216512706904,5.04678187889937,2.3289879220157,0.0173959345977639,5346.61131404659
"59",1,3,1991,23238,23238,0.0279188133254334,6.78323504565492,2.17386562876241,0.0340721225764824,7284.6731990382
"60",1,3,1992,11386,11386,0.0213992299800184,4.62092379496375,2.3808024741981,0.0140077598679004,4704.08013452733
"61",1,3,1993,62391,62391,0.0672119460851165,27.7160695360221,1.60981341876969,0.4157311297037,16383.6698903431
"62",1,3,1994,21211,21211,0.0266774096118344,6.33049215056254,2.20793674219299,0.0293080951691492,8306.65907071299
"63",1,3,1995,26810,26810,0.0302486792638406,7.68305992831907,2.11509973389461,0.0443396601157022,9253.8367357885
"64",1,3,1996,64521,64521,0.0705023368787165,29.7253441122605,1.58372006174453,0.455894080080775,18042.2973680608
"65",1,3,1997,14304,14304,0.0228472702763618,5.05468955022923,2.3280946731287,0.0174616363645886,7538.68426679211
"66",1,3,1998,41411,41411,0.041975364738122,13.0948131183072,1.8909522336089,0.12453597596298,13008.8146834864
"67",1,3,1999,14406,14406,0.0228996222593014,5.07087482854068,2.32627350756849,0.0175964246288466,7021.75444532861
"68",1,3,2000,69375,69375,0.0786151378155535,34.6494413797892,1.5258258557491,0.548738146295356,19204.8103656224
"69",1,3,2001,16380,16380,0.0239367468324733,5.39872307072286,2.29130783020548,0.020415430946689,8209.54521993448
"70",1,3,2002,10691,10691,0.0210680969649321,4.52551168064585,2.39353120461413,0.0132899809547492,6002.81328423372
